-2.43, 0.48, -1.07, 11.68, 64.06, 6.09
-2.45, 0.47, -1.06, 11.57, 64.34, 6.15
-2.46, 0.47, -1.06, 11.37, 64.69, 6.30
-2.47, 0.46, -1.06, 11.16, 65.08, 6.53
-2.49, 0.46, -1.06, 10.97, 65.37, 6.74
-2.50, 0.46, -1.06, 10.80, 65.71, 7.00
-2.51, 0.45, -1.06, 10.48, 66.03, 7.22
-2.53, 0.45, -1.05, 10.30, 66.29, 7.51
-2.54, 0.44, -1.05, 10.15, 66.58, 7.76
-2.55, 0.44, -1.05, 9.85, 66.73, 8.04
-2.56, 0.43, -1.05, 9.62, 66.94, 8.28
-2.58, 0.43, -1.05, 9.30, 67.10, 8.37
-2.59, 0.42, -1.04, 9.28, 67.36, 8.41
-2.60, 0.42, -1.04, 9.05, 67.54, 8.51
-2.62, 0.41, -1.04, 8.98, 67.64, 8.59
-2.63, 0.41, -1.04, 8.92, 67.74, 8.60
-2.64, 0.40, -1.03, 8.80, 67.84, 8.54
-2.65, 0.40, -1.03, 8.67, 67.97, 8.46
-2.67, 0.39, -1.03, 8.53, 68.10, 8.42
-2.68, 0.39, -1.03, 8.40, 68.25, 8.43
-2.68, 0.39, -1.03, 8.40, 68.25, 8.43
-2.69, 0.38, -1.02, 8.19, 68.40, 8.43
-2.70, 0.38, -1.02, 8.11, 68.55, 8.42
-2.72, 0.37, -1.02, 7.89, 68.67, 8.48
-2.73, 0.37, -1.02, 7.76, 68.75, 8.59
-2.74, 0.36, -1.02, 7.49, 68.78, 8.72
-2.75, 0.36, -1.01, 7.30, 68.78, 8.80
-2.77, 0.35, -1.01, 6.96, 68.75, 8.70
-2.78, 0.35, -1.01, 6.78, 68.76, 8.52
-2.79, 0.34, -1.01, 6.56, 68.71, 8.30
-2.80, 0.34, -1.00, 6.30, 68.66, 8.05
-2.81, 0.34, -1.00, 6.04, 68.54, 7.68
-2.82, 0.33, -1.00, 5.74, 68.37, 7.38
-2.84, 0.33, -1.00, 5.32, 68.08, 7.00
-2.85, 0.32, -1.00, 4.98, 67.84, 6.43
-2.86, 0.32, -0.99, 4.61, 67.59, 5.82
-2.87, 0.31, -0.99, 4.37, 67.34, 5.21
-2.88, 0.31, -0.99, 4.30, 67.02, 4.64
-2.89, 0.30, -0.99, 4.24, 66.73, 4.18
-2.90, 0.30, -0.99, 4.30, 66.54, 3.77
-2.92, 0.30, -0.99, 4.29, 66.41, 3.51
-2.93, 0.29, -0.99, 4.27, 66.33, 3.30
-2.94, 0.29, -0.98, 4.37, 66.27, 3.24
-2.95, 0.28, -0.98, 4.57, 66.33, 3.11
-2.96, 0.28, -0.98, 4.81, 66.39, 2.92
-2.97, 0.27, -0.98, 5.08, 66.49, 2.75
-2.98, 0.27, -0.98, 5.30, 66.61, 2.58
-3.00, 0.26, -0.98, 5.48, 66.77, 2.46
-3.01, 0.26, -0.98, 5.58, 66.96, 2.33
-3.02, 0.26, -0.98, 5.67, 67.10, 2.25
-3.03, 0.25, -0.97, 5.80, 67.27, 2.27
-3.04, 0.25, -0.97, 5.92, 67.39, 2.27
-3.05, 0.25, -0.97, 5.96, 67.52, 2.27
-3.07, 0.24, -0.97, 5.98, 67.64, 2.28
-3.08, 0.24, -0.97, 6.05, 67.73, 2.26
-3.09, 0.24, -0.97, 6.12, 67.79, 2.22
-3.10, 0.23, -0.97, 6.17, 67.88, 2.21
-3.11, 0.23, -0.97, 6.21, 67.95, 2.21
-3.13, 0.22, -0.97, 6.26, 68.06, 2.16
-3.14, 0.22, -0.97, 6.35, 68.16, 2.11
-3.15, 0.22, -0.97, 6.40, 68.27, 2.05
-3.16, 0.21, -0.97, 6.44, 68.40, 2.02
-3.17, 0.21, -0.97, 6.57, 68.56, 1.96
-3.19, 0.20, -0.97, 6.66, 68.72, 1.97
-3.20, 0.20, -0.97, 6.81, 68.88, 2.01
-3.21, 0.20, -0.97, 6.89, 69.07, 1.98
-3.22, 0.19, -0.97, 7.05, 69.30, 1.99
-3.24, 0.19, -0.97, 7.07, 69.50, 1.93
-3.25, 0.18, -0.97, 7.15, 69.78, 1.90
-3.26, 0.18, -0.97, 7.23, 70.01, 1.87
-3.27, 0.18, -0.97, 7.37, 70.28, 1.74
-3.29, 0.17, -0.97, 7.45, 70.58, 1.72
-3.30, 0.17, -0.97, 7.58, 70.81, 1.65
-3.31, 0.16, -0.97, 7.63, 71.07, 1.60
-3.33, 0.16, -0.97, 7.55, 71.30, 1.52
-3.34, 0.16, -0.98, 7.43, 71.53, 1.44
-3.35, 0.15, -0.98, 7.29, 71.74, 1.31
-3.37, 0.15, -0.98, 7.24, 71.88, 1.18
-3.38, 0.15, -0.98, 7.18, 72.06, 1.06
-3.39, 0.14, -0.98, 7.09, 72.20, 0.98
-3.41, 0.14, -0.98, 6.97, 72.30, 0.87
-3.42, 0.14, -0.98, 6.83, 72.45, 0.70
-3.43, 0.13, -0.98, 6.73, 72.59, 0.55
-3.45, 0.13, -0.98, 6.66, 72.70, 0.41
-3.46, 0.13, -0.98, 6.62, 72.86, 0.27
-3.47, 0.12, -0.98, 6.52, 73.03, 0.14
-3.48, 0.12, -0.98, 6.43, 73.22, 0.08
-3.50, 0.12, -0.97, 6.36, 73.40, 359.99
-3.51, 0.11, -0.97, 6.24, 73.63, 359.92
-3.52, 0.11, -0.97, 6.15, 73.86, 359.88
-3.54, 0.10, -0.97, 6.04, 74.06, 359.86
-3.55, 0.10, -0.97, 5.95, 74.23, 359.90
-3.56, 0.10, -0.97, 5.94, 74.35, 359.98
-3.56, 0.10, -0.97, 5.94, 74.35, 359.98
-3.57, 0.09, -0.96, 5.87, 74.45, 0.06
-3.59, 0.09, -0.96, 5.76, 74.58, 0.12
-3.60, 0.08, -0.96, 5.71, 74.66, 0.17
-3.61, 0.08, -0.96, 5.61, 74.75, 0.23
-3.62, 0.07, -0.95, 5.54, 74.79, 0.31
-3.64, 0.07, -0.95, 5.48, 74.83, 0.39
-3.65, 0.06, -0.95, 5.40, 74.86, 0.43
-3.66, 0.06, -0.94, 5.35, 74.87, 0.48
-3.67, 0.05, -0.94, 5.32, 74.87, 0.55
-3.68, 0.05, -0.93, 5.28, 74.86, 0.61
-3.69, 0.04, -0.93, 5.30, 74.83, 0.67
-3.71, 0.04, -0.92, 5.31, 74.81, 0.69
-3.72, 0.03, -0.92, 5.31, 74.78, 0.73
-3.73, 0.03, -0.91, 5.27, 74.75, 0.74
-3.74, 0.02, -0.91, 5.21, 74.72, 0.70
-3.75, 0.01, -0.90, 5.13, 74.66, 0.70
-3.76, 0.01, -0.90, 5.00, 74.61, 0.71
-3.77, 0.00, -0.89, 4.88, 74.56, 0.71
-3.78, 0.00, -0.89, 4.79, 74.53, 0.66
-3.80, -0.01, -0.88, 4.70, 74.50, 0.68
-3.81, -0.01, -0.88, 4.58, 74.47, 0.67
-3.81, -0.02, -0.87, 4.38, 74.48, 0.70
-3.82, -0.02, -0.86, 4.14, 74.46, 0.71
-3.83, -0.03, -0.85, 3.90, 74.44, 0.72
-3.83, -0.03, -0.85, 3.72, 74.40, 0.80
-3.83, -0.03, -0.85, 3.62, 74.39, 0.79
-3.83, -0.03, -0.85, 3.51, 74.39, 0.82
-3.83, -0.03, -0.85, 3.39, 74.36, 0.91
-3.83, -0.03, -0.85, 3.23, 74.34, 0.95
-3.83, -0.03, -0.85, 3.06, 74.35, 1.09
-3.83, -0.03, -0.85, 2.94, 74.33, 1.18
-3.83, -0.03, -0.85, 2.75, 74.36, 1.30
-3.83, -0.03, -0.85, 2.59, 74.43, 1.39
-3.83, -0.03, -0.85, 2.42, 74.55, 1.40
-3.83, -0.03, -0.85, 2.30, 74.65, 1.35
-3.83, -0.03, -0.86, 2.13, 74.82, 1.27
-3.83, -0.03, -0.86, 1.77, 74.98, 1.30
-3.83, -0.03, -0.86, 1.80, 75.15, 1.39
-3.83, -0.03, -0.86, 1.78, 75.30, 1.48
-3.83, -0.03, -0.86, 1.59, 75.43, 1.68
-3.83, -0.03, -0.86, 1.85, 75.57, 1.82
-3.83, -0.03, -0.86, 1.98, 75.67, 1.90
-3.83, -0.03, -0.86, 2.14, 75.78, 1.93
-3.83, -0.03, -0.86, 2.26, 75.87, 1.90
-3.83, -0.03, -0.86, 2.25, 75.99, 1.71
-3.83, -0.03, -0.86, 2.22, 76.18, 1.45
-3.83, -0.03, -0.86, 2.28, 76.34, 1.17
-3.83, -0.03, -0.86, 2.42, 76.52, 0.99
-3.83, -0.03, -0.86, 2.36, 76.69, 0.87
-3.83, -0.03, -0.86, 2.60, 76.86, 0.82
-3.83, -0.03, -0.86, 2.40, 77.09, 0.80
-3.83, -0.03, -0.86, 2.15, 77.34, 0.79
-3.84, -0.03, -0.86, 1.84, 77.60, 0.89
-3.85, -0.04, -0.85, 1.72, 77.73, 1.06
-3.86, -0.04, -0.85, 1.62, 77.82, 1.17
-3.87, -0.05, -0.84, 1.58, 77.92, 1.25
-3.88, -0.05, -0.84, 1.61, 78.02, 1.29
-3.89, -0.06, -0.83, 1.61, 78.13, 1.29
-3.91, -0.07, -0.82, 1.63, 78.22, 1.30
-3.92, -0.07, -0.82, 1.74, 78.29, 1.22
-3.93, -0.08, -0.81, 1.87, 78.37, 1.10
-3.94, -0.09, -0.81, 1.86, 78.52, 0.93
-3.95, -0.09, -0.80, 1.90, 78.64, 0.83
-3.96, -0.10, -0.79, 1.86, 78.73, 0.78
-3.97, -0.10, -0.79, 1.85, 78.77, 0.81
-3.98, -0.11, -0.78, 1.64, 78.73, 0.98
-4.00, -0.12, -0.77, 1.29, 78.74, 1.10
-4.01, -0.12, -0.77, 0.92, 78.82, 1.11
-4.02, -0.13, -0.76, 0.67, 78.95, 1.09
-4.03, -0.14, -0.75, 0.49, 79.03, 1.24
-4.04, -0.14, -0.75, 0.40, 79.06, 1.46
-4.05, -0.15, -0.74, 0.34, 79.09, 1.63
-4.05, -0.15, -0.74, 0.34, 79.09, 1.63
-4.06, -0.16, -0.73, 0.18, 79.09, 1.80
-4.07, -0.16, -0.73, 359.89, 79.08, 1.96
-4.08, -0.17, -0.72, 359.79, 79.10, 1.96
-4.09, -0.18, -0.71, 359.88, 79.15, 1.88
-4.10, -0.18, -0.70, 0.01, 79.24, 1.74
-4.11, -0.19, -0.70, 0.09, 79.27, 1.68
-4.12, -0.20, -0.69, 0.16, 79.31, 1.60
-4.13, -0.20, -0.68, 0.33, 79.36, 1.56
-4.14, -0.21, -0.68, 0.38, 79.36, 1.55
-4.16, -0.22, -0.67, 0.20, 79.36, 1.58
-4.17, -0.22, -0.67, 359.99, 79.38, 1.53
-4.18, -0.23, -0.66, 359.78, 79.42, 1.50
-4.19, -0.24, -0.65, 359.52, 79.44, 1.48
-4.20, -0.24, -0.65, 359.25, 79.48, 1.45
-4.21, -0.25, -0.65, 359.06, 79.52, 1.43
-4.23, -0.25, -0.65, 358.93, 79.55, 1.49
-4.24, -0.25, -0.65, 359.01, 79.65, 1.58
-4.26, -0.26, -0.65, 359.09, 79.67, 1.59
-4.27, -0.26, -0.65, 359.03, 79.79, 1.58
-4.28, -0.26, -0.65, 358.86, 79.84, 1.60
-4.30, -0.26, -0.65, 358.66, 79.94, 1.57
-4.31, -0.27, -0.66, 358.74, 80.13, 1.52
-4.32, -0.27, -0.66, 358.88, 80.32, 1.43
-4.34, -0.27, -0.66, 359.10, 80.49, 1.40
-4.35, -0.27, -0.66, 359.32, 80.65, 1.34
-4.37, -0.28, -0.66, 359.56, 80.81, 1.33
-4.38, -0.28, -0.66, 359.63, 80.89, 1.42
-4.39, -0.28, -0.66, 359.53, 80.97, 1.53
-4.41, -0.29, -0.66, 359.35, 81.01, 1.61
-4.42, -0.29, -0.67, 359.15, 81.01, 1.62
-4.43, -0.29, -0.67, 358.92, 81.04, 1.57
-4.45, -0.29, -0.67, 358.75, 81.07, 1.53
-4.46, -0.30, -0.67, 358.63, 81.04, 1.50
-4.47, -0.30, -0.67, 358.55, 81.04, 1.51
-4.49, -0.30, -0.67, 358.55, 81.04, 1.48
-4.50, -0.30, -0.68, 358.56, 81.05, 1.40
-4.51, -0.31, -0.68, 358.50, 81.09, 1.38
-4.53, -0.31, -0.68, 358.44, 81.16, 1.29
-4.54, -0.31, -0.69, 358.52, 81.26, 1.22
-4.55, -0.31, -0.69, 358.79, 81.41, 1.12
-4.57, -0.31, -0.69, 359.08, 81.53, 1.04
-4.58, -0.32, -0.69, 359.42, 81.64, 0.97
-4.59, -0.32, -0.70, 359.78, 81.68, 1.00
-4.60, -0.32, -0.70, 0.03, 81.70, 1.05
-4.62, -0.32, -0.70, 0.08, 81.69, 1.12
-4.63, -0.32, -0.71, 359.96, 81.68, 1.12
-4.64, -0.32, -0.71, 359.83, 81.74, 1.07
-4.66, -0.33, -0.71, 359.67, 81.76, 0.98
-4.67, -0.33, -0.71, 359.49, 81.80, 0.97
-4.68, -0.33, -0.71, 359.30, 81.83, 0.93
-4.70, -0.34, -0.71, 359.08, 81.90, 0.99
-4.71, -0.34, -0.71, 358.88, 81.99, 0.99
-4.72, -0.34, -0.71, 358.60, 82.08, 1.00
-4.73, -0.35, -0.71, 358.26, 82.18, 1.06
-4.75, -0.35, -0.71, 358.13, 82.30, 1.01
-4.76, -0.35, -0.71, 358.05, 82.39, 1.04
-4.77, -0.36, -0.71, 358.16, 82.45, 1.05
-4.78, -0.36, -0.70, 358.31, 82.52, 1.08
-4.80, -0.37, -0.70, 358.52, 82.55, 1.01
-4.81, -0.37, -0.70, 358.66, 82.54, 0.99
-4.82, -0.38, -0.69, 358.69, 82.53, 0.93
-4.83, -0.38, -0.69, 358.76, 82.51, 0.76
-4.84, -0.39, -0.68, 358.80, 82.47, 0.68
-4.86, -0.39, -0.68, 358.97, 82.41, 0.64
-4.87, -0.40, -0.68, 359.10, 82.30, 0.68
-4.88, -0.40, -0.67, 359.20, 82.20, 0.71
-4.89, -0.41, -0.67, 359.28, 82.09, 0.71
-4.90, -0.42, -0.66, 359.47, 81.98, 0.76
-4.92, -0.42, -0.66, 359.64, 81.86, 0.84
-4.93, -0.43, -0.65, 359.79, 81.78, 0.83
-4.94, -0.43, -0.65, 359.91, 81.71, 0.79
-4.95, -0.44, -0.64, 359.97, 81.61, 0.81
-4.95, -0.44, -0.64, 359.97, 81.61, 0.81
-4.96, -0.44, -0.64, 359.98, 81.55, 0.79
-4.98, -0.45, -0.63, 0.03, 81.49, 0.78
-4.99, -0.45, -0.63, 0.07, 81.46, 0.69
-5.00, -0.46, -0.63, 0.12, 81.48, 0.66
-5.01, -0.46, -0.62, 0.17, 81.45, 0.66
-5.02, -0.47, -0.62, 0.21, 81.44, 0.70
-5.04, -0.47, -0.61, 0.16, 81.46, 0.77
-5.05, -0.47, -0.61, 0.14, 81.44, 0.83
-5.06, -0.48, -0.60, 0.12, 81.43, 0.90
-5.07, -0.48, -0.60, 0.10, 81.48, 0.95
-5.08, -0.49, -0.59, 0.06, 81.49, 0.99
-5.10, -0.49, -0.59, 0.00, 81.50, 1.03
-5.11, -0.50, -0.58, 359.96, 81.52, 1.05
-5.12, -0.50, -0.58, 359.95, 81.53, 1.05
-5.13, -0.51, -0.57, 359.94, 81.57, 1.04
-5.14, -0.51, -0.57, 359.89, 81.61, 1.03
-5.16, -0.52, -0.57, 359.83, 81.68, 0.99
-5.17, -0.52, -0.56, 359.77, 81.77, 0.96
-5.18, -0.53, -0.56, 359.70, 81.85, 0.94
-5.19, -0.53, -0.55, 359.66, 81.94, 0.91
-5.20, -0.54, -0.55, 359.63, 82.01, 0.89
-5.22, -0.54, -0.54, 359.65, 82.12, 0.91
-5.23, -0.55, -0.54, 359.68, 82.20, 0.92
-5.24, -0.55, -0.54, 359.68, 82.29, 0.94
-5.25, -0.56, -0.53, 359.65, 82.37, 0.93
-5.27, -0.56, -0.53, 359.57, 82.45, 0.97
-5.28, -0.57, -0.52, 359.52, 82.52, 0.98
-5.29, -0.57, -0.52, 359.47, 82.57, 1.03
-5.30, -0.58, -0.51, 359.42, 82.60, 1.13
-5.31, -0.58, -0.51, 359.37, 82.61, 1.23
-5.32, -0.58, -0.51, 359.37, 82.60, 1.34
-5.34, -0.59, -0.50, 359.37, 82.57, 1.42
-5.35, -0.59, -0.50, 359.35, 82.53, 1.53
-5.36, -0.60, -0.49, 359.30, 82.49, 1.63
-5.37, -0.60, -0.49, 359.24, 82.47, 1.67
-5.39, -0.61, -0.49, 359.15, 82.46, 1.70
-5.40, -0.61, -0.48, 359.08, 82.46, 1.71
-5.41, -0.61, -0.48, 359.07, 82.54, 1.73
-5.42, -0.62, -0.47, 359.02, 82.57, 1.70
-5.43, -0.62, -0.47, 359.03, 82.66, 1.67
-5.44, -0.63, -0.46, 359.01, 82.75, 1.68
-5.44, -0.63, -0.46, 359.03, 82.82, 1.70
-5.44, -0.63, -0.46, 359.02, 82.91, 1.67
-5.44, -0.63, -0.46, 359.06, 82.99, 1.69
-5.44, -0.63, -0.46, 359.23, 83.13, 1.73
-5.44, -0.62, -0.46, 359.51, 83.24, 1.66
-5.44, -0.62, -0.46, 359.72, 83.36, 1.69
-5.44, -0.62, -0.46, 359.97, 83.46, 1.76
-5.44, -0.62, -0.46, 0.13, 83.60, 1.81
-5.44, -0.62, -0.46, 0.25, 83.74, 1.82
-5.44, -0.62, -0.47, 0.29, 83.85, 1.93
-5.44, -0.62, -0.47, 0.36, 83.97, 1.97
-5.44, -0.62, -0.47, 0.37, 84.06, 2.01
-5.44, -0.62, -0.47, 0.32, 84.11, 2.11
-5.44, -0.61, -0.47, 0.35, 84.17, 2.09
-5.44, -0.61, -0.47, 0.39, 84.15, 2.12
-5.44, -0.61, -0.47, 0.46, 84.13, 2.09
-5.44, -0.61, -0.47, 0.50, 84.05, 2.11
-5.44, -0.61, -0.47, 0.40, 83.96, 2.16
-5.44, -0.60, -0.47, 0.19, 83.91, 2.22
-5.44, -0.60, -0.47, 359.89, 83.93, 2.29
-5.44, -0.60, -0.47, 359.48, 83.96, 2.29
-5.44, -0.60, -0.47, 358.77, 83.94, 2.23
-5.44, -0.59, -0.48, 357.97, 83.85, 2.10
-5.44, -0.59, -0.48, 356.97, 83.74, 1.97
-5.44, -0.59, -0.48, 356.02, 83.50, 1.78
-5.44, -0.59, -0.48, 355.00, 83.21, 1.64
-5.44, -0.58, -0.48, 353.73, 82.87, 1.50
-5.43, -0.58, -0.48, 352.58, 82.51, 1.41
-5.43, -0.58, -0.48, 351.36, 82.18, 1.23
-5.43, -0.58, -0.48, 350.21, 81.82, 1.10
-5.43, -0.58, -0.49, 349.24, 81.49, 0.98
-5.43, -0.58, -0.49, 349.24, 81.49, 0.98
-5.43, -0.58, -0.49, 348.42, 81.19, 0.91
-5.43, -0.57, -0.49, 347.62, 80.86, 0.78
-5.43, -0.57, -0.49, 347.04, 80.55, 0.72
-5.43, -0.57, -0.49, 346.84, 80.27, 0.60
-5.43, -0.57, -0.49, 346.72, 80.02, 0.43
-5.43, -0.57, -0.49, 346.79, 79.80, 0.28
-5.43, -0.57, -0.50, 347.07, 79.58, 0.12
-5.43, -0.57, -0.50, 347.44, 79.30, 0.11
-5.42, -0.57, -0.50, 347.85, 79.03, 0.14
-5.42, -0.57, -0.50, 348.25, 78.75, 0.12
-5.42, -0.57, -0.50, 348.62, 78.52, 0.13
-5.42, -0.57, -0.50, 348.93, 78.40, 0.08
-5.42, -0.57, -0.50, 349.02, 78.24, 0.12
-5.41, -0.57, -0.51, 348.89, 78.20, 0.03
-5.41, -0.57, -0.51, 348.67, 78.19, 359.93
-5.41, -0.57, -0.51, 348.40, 78.21, 359.80
-5.41, -0.57, -0.51, 348.10, 78.34, 359.50
-5.40, -0.57, -0.51, 347.96, 78.47, 359.30
-5.40, -0.57, -0.51, 348.01, 78.58, 359.07
-5.40, -0.57, -0.51, 348.11, 78.69, 358.86
-5.40, -0.57, -0.51, 348.35, 78.72, 358.77
-5.39, -0.57, -0.51, 348.55, 78.68, 358.68
-5.39, -0.57, -0.51, 348.74, 78.57, 358.63
-5.39, -0.57, -0.51, 348.91, 78.49, 358.57
-5.39, -0.57, -0.51, 349.05, 78.34, 358.60
-5.39, -0.57, -0.51, 349.10, 78.17, 358.66
-5.38, -0.57, -0.52, 349.10, 77.99, 358.70
-5.38, -0.57, -0.52, 349.18, 77.88, 358.72
-5.38, -0.57, -0.52, 349.29, 77.83, 358.69
-5.38, -0.57, -0.52, 349.37, 77.85, 358.60
-5.37, -0.57, -0.52, 349.49, 77.89, 358.56
-5.37, -0.57, -0.52, 349.63, 77.93, 358.50
-5.37, -0.57, -0.52, 349.81, 77.97, 358.47
-5.37, -0.57, -0.52, 349.98, 78.06, 358.41
-5.37, -0.57, -0.52, 350.16, 78.20, 358.35
-5.37, -0.57, -0.52, 350.33, 78.38, 358.30
-5.37, -0.57, -0.52, 350.58, 78.57, 358.31
-5.36, -0.57, -0.52, 350.87, 78.72, 358.36
-5.36, -0.57, -0.52, 351.11, 78.87, 358.40
-5.36, -0.57, -0.52, 351.29, 79.03, 358.45
-5.36, -0.57, -0.52, 351.38, 79.19, 358.51
-5.36, -0.57, -0.52, 351.40, 79.39, 358.58
-5.36, -0.57, -0.52, 351.44, 79.63, 358.63
-5.36, -0.57, -0.52, 351.46, 79.83, 358.67
-5.36, -0.57, -0.52, 351.52, 80.04, 358.67
-5.36, -0.57, -0.52, 351.55, 80.20, 358.63
-5.36, -0.57, -0.52, 351.54, 80.34, 358.56
-5.36, -0.57, -0.52, 351.56, 80.51, 358.41
-5.36, -0.57, -0.52, 351.60, 80.72, 358.28
-5.36, -0.57, -0.52, 351.66, 80.96, 358.16
-5.36, -0.57, -0.52, 351.77, 81.24, 358.09
-5.36, -0.57, -0.53, 351.93, 81.47, 358.10
-5.36, -0.57, -0.53, 352.08, 81.70, 358.07
-5.36, -0.57, -0.53, 352.25, 81.92, 358.10
-5.36, -0.57, -0.53, 352.38, 82.13, 358.15
-5.36, -0.57, -0.53, 352.51, 82.31, 358.22
-5.36, -0.57, -0.53, 352.52, 82.47, 358.30
-5.36, -0.57, -0.53, 352.55, 82.65, 358.36
-5.36, -0.57, -0.53, 352.54, 82.90, 358.40
-5.36, -0.57, -0.53, 352.56, 83.18, 358.52
-5.36, -0.57, -0.53, 352.55, 83.49, 358.64
-5.36, -0.57, -0.53, 352.44, 83.81, 358.82
-5.36, -0.57, -0.53, 352.38, 84.20, 358.93
-5.36, -0.57, -0.53, 352.33, 84.64, 359.01
-5.36, -0.57, -0.54, 352.25, 85.39, 359.05
-5.36, -0.57, -0.54, 352.22, 86.35, 359.12
-5.36, -0.57, -0.54, 352.20, 87.45, 359.12
-5.36, -0.57, -0.54, 352.22, 88.75, 359.09
-5.36, -0.57, -0.54, 352.29, 90.07, 359.05
-5.36, -0.57, -0.55, 352.38, 91.66, 359.02
-5.36, -0.58, -0.55, 352.52, 93.40, 358.95
-5.36, -0.58, -0.55, 352.69, 95.38, 358.94
-5.36, -0.58, -0.55, 352.69, 95.38, 358.94
-5.36, -0.58, -0.56, 352.78, 97.53, 358.84
-5.36, -0.58, -0.56, 352.95, 99.83, 358.82
-5.36, -0.58, -0.56, 352.99, 102.34, 358.80
-5.36, -0.58, -0.57, 353.01, 105.02, 358.81
-5.36, -0.58, -0.57, 353.02, 107.84, 358.82
-5.36, -0.58, -0.58, 353.04, 110.71, 358.88
-5.36, -0.58, -0.58, 353.00, 113.99, 358.84
-5.36, -0.58, -0.58, 352.99, 117.19, 358.86
-5.37, -0.58, -0.59, 353.01, 120.71, 358.83
-5.37, -0.58, -0.59, 353.09, 124.11, 358.81
-5.37, -0.58, -0.60, 353.29, 127.70, 358.77
-5.38, -0.58, -0.60, 353.61, 131.30, 358.78
-5.38, -0.59, -0.61, 354.00, 134.73, 358.79
-5.38, -0.59, -0.61, 354.33, 137.98, 358.81
-5.39, -0.59, -0.61, 354.57, 141.05, 358.66
-5.39, -0.59, -0.62, 354.89, 143.90, 358.53
-5.39, -0.59, -0.62, 355.07, 146.67, 358.28
-5.40, -0.59, -0.62, 355.23, 149.48, 358.07
-5.40, -0.59, -0.62, 355.46, 152.10, 357.96
-5.40, -0.59, -0.63, 355.71, 154.60, 357.84
-5.41, -0.59, -0.63, 355.99, 157.05, 357.87
-5.41, -0.59, -0.63, 356.28, 159.43, 357.88
-5.42, -0.60, -0.63, 356.68, 161.64, 357.88
-5.42, -0.60, -0.63, 357.25, 163.63, 358.02
-5.42, -0.60, -0.63, 357.77, 165.32, 358.28
-5.42, -0.60, -0.63, 358.26, 167.05, 358.46
-5.43, -0.60, -0.63, 358.82, 168.49, 358.60
-5.43, -0.60, -0.63, 359.26, 169.85, 358.58
-5.43, -0.60, -0.64, 359.65, 171.05, 358.43
-5.43, -0.60, -0.64, 0.00, 172.06, 358.07
-5.44, -0.61, -0.64, 0.32, 172.89, 357.76
-5.44, -0.61, -0.64, 0.51, 173.57, 357.45
-5.44, -0.61, -0.64, 0.81, 174.04, 357.11
-5.44, -0.61, -0.64, 1.03, 174.38, 356.96
-5.44, -0.61, -0.64, 1.25, 174.32, 356.80
-5.44, -0.61, -0.64, 1.42, 174.35, 356.64
-5.44, -0.61, -0.64, 1.53, 174.34, 356.53
-5.44, -0.61, -0.64, 1.57, 174.25, 356.44
-5.44, -0.61, -0.64, 1.58, 174.07, 356.40
-5.44, -0.61, -0.64, 1.57, 173.96, 356.38
-5.44, -0.61, -0.64, 1.48, 173.73, 356.37
-5.44, -0.61, -0.64, 1.41, 173.54, 356.39
-5.44, -0.61, -0.64, 1.33, 173.39, 356.38
-5.44, -0.61, -0.64, 1.28, 173.22, 356.39
-5.44, -0.61, -0.64, 1.14, 173.02, 356.42
-5.45, -0.61, -0.64, 0.93, 172.84, 356.47
-5.45, -0.61, -0.64, 0.67, 172.70, 356.54
-5.45, -0.61, -0.64, 0.30, 172.61, 356.59
-5.45, -0.61, -0.64, 359.94, 172.58, 356.63
-5.45, -0.61, -0.64, 359.55, 172.63, 356.69
-5.45, -0.61, -0.64, 359.30, 172.72, 356.76
-5.45, -0.61, -0.64, 359.20, 172.82, 356.84
-5.45, -0.61, -0.64, 359.11, 172.91, 356.94
-5.45, -0.61, -0.64, 359.04, 173.01, 357.04
-5.45, -0.61, -0.64, 358.98, 173.09, 357.07
-5.45, -0.61, -0.64, 358.91, 173.14, 357.08
-5.45, -0.61, -0.64, 358.90, 173.07, 357.14
-5.45, -0.61, -0.64, 358.93, 172.99, 357.18
-5.44, -0.61, -0.64, 359.14, 172.74, 357.23
-5.44, -0.61, -0.64, 359.31, 172.54, 357.35
-5.44, -0.61, -0.64, 359.49, 172.21, 357.56
-5.44, -0.61, -0.64, 359.57, 171.87, 357.68
-5.44, -0.61, -0.64, 359.51, 171.52, 357.85
-5.44, -0.61, -0.64, 359.40, 171.11, 358.00
-5.44, -0.61, -0.64, 359.19, 170.47, 358.16
-5.44, -0.61, -0.64, 359.06, 169.75, 358.35
-5.44, -0.61, -0.64, 358.79, 168.74, 358.46
-5.43, -0.61, -0.64, 358.54, 167.47, 358.61
-5.43, -0.61, -0.64, 358.35, 166.14, 358.79
-5.43, -0.61, -0.64, 358.02, 164.33, 359.07
-5.42, -0.60, -0.64, 357.57, 162.40, 359.40
-5.42, -0.60, -0.63, 357.07, 160.24, 359.72
-5.42, -0.60, -0.63, 357.07, 160.24, 359.72
-5.42, -0.60, -0.63, 356.56, 158.06, 0.03
-5.41, -0.60, -0.63, 355.98, 155.34, 0.16
-5.41, -0.60, -0.63, 355.52, 152.21, 0.21
-5.40, -0.60, -0.63, 355.22, 148.87, 0.13
-5.40, -0.60, -0.62, 354.95, 145.15, 0.10
-5.39, -0.60, -0.62, 354.69, 141.47, 0.18
-5.39, -0.59, -0.62, 354.27, 137.37, 0.37
